,id,scaledFeatures,prediction,distance_to_centroid,ISBN,rating
34639,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0375406158,7
34638,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,037540600X,9
34637,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0352333065,4
34650,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0380757265,1
34666,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,039914563X,7
34667,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0413625400,7
34668,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425018989,10
34697,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0446386456,5
34696,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0446350354,5
34695,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0446322881,5
34694,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0441748600,8
34693,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0441359175,9
34692,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0441142273,1
34691,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,044110276X,7
34690,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0441004873,7
34689,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0440187001,8
34688,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0439295025,7
34687,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0439136369,9
34686,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425182673,7
34685,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425176932,6
34684,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425174808,6
34683,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425108589,8
34682,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425105695,8
34681,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425103536,8
34680,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425099229,8
34679,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425094820,8
34678,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425094537,9
34677,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425093255,8
34676,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425067947,8
34675,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425067866,8
34674,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,042506784X,8
34673,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425067823,8
34672,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425067815,8
34671,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425067785,8
34670,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425064085,9
34669,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0425031748,9
34699,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0451159233,9
34763,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0684801639,8
34820,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,1886155011,7
