,user_id,ISBN,rating
752223,182085,0380781468,5
752225,182085,0380782340,9
752231,182085,0380790904,5
752246,182085,0380802848,5
752247,182085,0380802856,10
752248,182085,0380802937,5
752249,182085,0380803291,10
752250,182085,0380803305,10
752251,182085,0380803313,10
752254,182085,0380805901,5
752255,182085,0380807122,9
752265,182085,0380812568,5
752271,182085,0380815265,9
752273,182085,0380815664,5
752274,182085,0380817411,10
752275,182085,0380817845,10
752276,182085,0380818531,9
752278,182085,0380818760,10
752280,182085,0380819171,9
752282,182085,0380819201,8
752284,182085,0380820692,9
752291,182085,0380851180,9
752293,182085,0380893002,10
752294,182085,0380975580,10
752295,182085,0380977788,9
752298,182085,0385335830,10
752304,182085,0397306938,8
752306,182085,0425102432,9
752309,182085,0425122123,9
752311,182085,0425151883,5
752319,182085,0425179613,9
752321,182085,0425184498,7
752325,182085,0425194574,10
752326,182085,0439425220,10
752327,182085,0440178126,9
752331,182085,044020609X,5
752336,182085,0440209633,10
752338,182085,0440211476,10
752345,182085,0440216508,5
752347,182085,0440216885,10
752348,182085,0440217008,10
752357,182085,0440234727,10
752358,182085,0440235499,10
752359,182085,0440235510,10
752361,182085,0440236738,10
752367,182085,0440409918,10
752368,182085,0440414857,9
752369,182085,0440416655,9
752370,182085,0440498058,10
752371,182085,0440930979,10
752373,182085,0440967694,10
752374,182085,0440972329,8
752375,182085,0440979757,9
752381,182085,0446356077,5
752386,182085,0446364290,10
752393,182085,0446602981,9
752394,182085,0446603309,10
752397,182085,0446604798,5
752399,182085,0446605328,9
752402,182085,0446606634,9
752411,182085,0446610542,10
752420,182085,0446678112,8
752421,182085,0446679593,10
752422,182085,0446846821,8
752425,182085,0449003809,8
752427,182085,0449004856,9
752431,182085,0449006379,9
752435,182085,0449207439,9
752438,182085,0449222586,10
752448,182085,0451196856,9
752454,182085,0451202295,10
752457,182085,0451203585,9
752463,182085,0451206673,8
752469,182085,0451402049,10
752470,182085,0451402065,10
752478,182085,0451405455,10
752479,182085,0451406184,5
752487,182085,0451408454,5
752491,182085,0451410912,10
752492,182085,0452280621,9
752495,182085,0486287769,10
752499,182085,050552094X,5
752500,182085,0505521423,5
752506,182085,0505523493,9
752508,182085,0505523612,5
752509,182085,0505523833,10
752512,182085,0505524074,5
752514,182085,0505524228,9
752520,182085,0505524767,5
752523,182085,050552497X,9
752524,182085,050552502X,5
752526,182085,051508901X,5
752532,182085,0515107662,10
752534,182085,0515111317,5
752548,182085,0515126101,10
752552,182085,0515129968,10
752553,182085,0515130923,9
752558,182085,0515131733,10
752563,182085,0552097551,7
752564,182085,0553134469,9
752565,182085,0553176463,10
752567,182085,0553213148,10
752570,182085,0553220012,10
752575,182085,0553269224,10
752576,182085,0553270184,9
752588,182085,0553561618,5
752592,182085,0553564692,5
752595,182085,0553569732,10
752598,182085,0553573705,5
752601,182085,0553575066,9
752604,182085,0553576194,10
752612,182085,0553578960,10
752614,182085,055358068X,10
752615,182085,0553581392,10
752628,182085,0571191967,10
752632,182085,059509354X,10
752634,182085,06537300425,10
752639,182085,067100039X,10
752645,182085,0671019716,10
752651,182085,0671033328,10
752652,182085,0671034057,10
752657,182085,0671450344,10
752659,182085,0671517643,9
752662,182085,0671536613,9
752663,182085,0671545957,7
752666,182085,0671568841,9
752669,182085,0671644475,10
752672,182085,0671689762,10
752673,182085,0671723421,10
752674,182085,067172858X,9
752677,182085,0671737619,10
752682,182085,0671744577,10
752684,182085,0671745646,5
752689,182085,0671786601,10
752691,182085,0671797050,5
752693,182085,0671880608,10
752697,182085,0684814994,10
752699,182085,0684844818,7
752701,182085,0684867532,8
752707,182085,0708913962,10
752715,182085,0743207467,10
752717,182085,0743406184,10
752718,182085,0743406583,10
752725,182085,0743442660,10
752729,182085,0743470427,10
752731,182085,0747238251,7
752733,182085,0747528977,10
752736,182085,0749396059,9
752742,182085,0754053148,9
752750,182085,0786005181,9
752760,182085,0804119732,10
752761,182085,0804119791,9
752766,182085,0811812308,10
752767,182085,0811819353,10
752768,182085,0811838072,10
752769,182085,0811839478,10
752773,182085,0812507371,9
752784,182085,0821221817,10
752794,182085,0821729764,6
752798,182085,0821736396,10
752800,182085,0821737465,5
752803,182085,0821738984,5
752805,182085,0821739271,5
752808,182085,082174089X,5
752811,182085,0821744275,9
752814,182085,0821747789,5
752816,182085,0821751948,5
752818,182085,0821752685,5
752823,182085,0821757113,10
752825,182085,0821758497,10
752827,182085,0821760483,10
752842,182085,0821767895,10
752849,182085,0821771043,10
752850,182085,0821771183,10
752853,182085,0821772333,10
752864,182085,0843931299,10
752868,182085,0843934050,10
752869,182085,0843936819,5
752876,182085,0843943327,10
752877,182085,084394384X,9
752879,182085,0843944374,9
752882,182085,0843944692,9
752885,182085,0843945036,9
752890,182085,0843946660,9
752892,182085,0843947357,9
752895,182085,084394854X,5
752907,182085,0887764541,10
752912,182085,1551660717,9
752916,182085,1551664194,9
752920,182085,1551666006,8
752923,182085,1551666189,10
752928,182085,1551666952,10
752939,182085,1551668289,10
752940,182085,1551668378,10
752943,182085,1551668556,10
752952,182085,1551669161,9
752958,182085,1551669501,10
752959,182085,1551669587,10
752964,182085,1557738823,8
752968,182085,1566400201,10
752971,182085,1576732681,10
752977,182085,1586603213,10
752980,182085,1592862551,9
752982,182085,1853719358,10
752984,182085,1857994353,10
752985,182085,1860425011,9
752986,182085,1888054557,10
752992,182085,3453860543,10
752993,182085,3453860829,10
752994,182085,3473520667,10
752995,182085,3473520675,10
752997,182085,3473530298,9
752998,182085,3473542008,10
752999,182085,347354907X,10
753000,182085,3473549134,10
753001,182085,3473549169,10
753002,182085,3596113989,10
753003,182085,3596209005,9
753007,182085,6537300425,10
753008,182086,0060002050,10
753010,182086,0312198493,10
753015,182086,0312972911,10
753016,182086,0312979851,10
753018,182086,0312983115,10
753019,182086,0312983824,10
753021,182086,0345452704,10
753022,182086,0373035977,10
753024,182086,0373076819,10
753025,182086,0373153260,10
753028,182086,0373167962,10
753032,182086,0373168772,10
753033,182086,0373168810,10
753037,182086,0373169108,10
753041,182086,0373169620,10
753042,182086,0373169698,10
753043,182086,0373169701,10
753044,182086,0373196342,10
753045,182086,037319644X,10
753046,182086,0373196458,10
753048,182086,0373225768,10
753050,182086,0373242026,10
753051,182086,0373242808,10
753057,182086,0373244738,10
753058,182086,0373244797,10
753059,182086,0373245645,10
753060,182086,0373251017,10
753064,182086,0373258488,10
753066,182086,0373258933,10
753068,182086,0373259573,10
753069,182086,037325959X,10
753071,182086,0373288700,10
753072,182086,037328960X,10
753073,182086,0373289820,10
753074,182086,0373290276,10
753075,182086,0373290446,10
753077,182086,037329087X,10
753080,182086,0373291302,10
753081,182086,0373291418,10
753082,182086,0373291612,10
753083,182086,037329171X,10
753087,182086,0373292058,10
753092,182086,0373440146,10
753093,182086,0373440189,10
753098,182086,0373440448,10
753099,182086,0373440510,10
753101,182086,0373440634,10
753102,182086,0373440669,10
753103,182086,0373441096,10
753105,182086,0373483287,10
753106,182086,0373483422,10
753110,182086,0373650205,10
753111,182086,037365023X,10
753112,182086,0373650256,10
753116,182086,0373707606,10
753119,182086,0373708564,10
753120,182086,0373709765,10
753122,182086,0373711190,10
753123,182086,0373711581,10
753125,182086,037376104X,10
753137,182086,0373790147,10
753139,182086,0373825013,10
753142,182086,0373825935,10
753144,182086,0373832710,10
753147,182086,0373870051,10
753151,182086,0373871082,10
753152,182086,0373871090,10
753157,182086,0373872100,10
753158,182086,0373872178,10
753159,182086,0373872186,10
753160,182086,0373970080,10
753161,182086,0380470845,10
753162,182086,0380754371,10
753163,182086,0380755548,10
753165,182086,0380777312,10
753172,182086,0380800209,10
753175,182086,0380805707,10
753177,182086,0380810492,10
753180,182086,0380813068,10
753182,182086,0380813165,10
753184,182086,0380818051,10
753186,182086,0380818078,10
753188,182086,0380819619,10
753189,182086,0380820692,10
753190,182086,038082082X,10
753192,182086,0385311133,10
753193,182086,038531972X,10
753194,182086,0440024463,10
753198,182086,044021596X,10
753199,182086,0440222419,10
753206,182086,0440235960,10
753208,182086,0440236908,10
753210,182086,0440241057,10
753211,182086,0440241111,10
753212,182086,0446300578,10
753216,182086,0446364266,10
753217,182086,0446529788,10
753218,182086,0446601853,10
753219,182086,0446609617,10
753220,182086,0446609625,10
753221,182086,0446610542,10
753222,182086,0446610852,10
753223,182086,044661114X,10
753224,182086,0446611158,10
753225,182086,0446784613,10
753227,182086,0449005852,10
753229,182086,0451201450,10
753233,182086,0451409892,10
753234,182086,0451410033,10
753235,182086,0505522136,10
753236,182086,0505522357,10
753240,182086,0515090379,10
753242,182086,0515102636,10
753245,182086,051511054X,10
753246,182086,051511331X,10
753247,182086,051511992X,10
753249,182086,0515123692,10
753250,182086,0515124621,10
753254,182086,0515129968,10
753256,182086,0515131679,10
753258,182086,0553219227,10
753259,182086,0553265741,10
753262,182086,0553445588,10
753266,182086,0553571885,10
753267,182086,0553579606,10
753269,182086,0553581996,10
753272,182086,0553582224,10
753278,182086,0671013742,10
753279,182086,0671014188,10
753282,182086,0671019422,10
753287,182086,0671027522,10
753288,182086,0671042491,10
753289,182086,0671510444,10
753293,182086,0671676385,10
753295,182086,0671705091,10
753297,182086,0671744593,10
753298,182086,0671775480,10
753299,182086,0671891081,10
753300,182086,0684864320,10
753301,182086,0743204697,10
753304,182086,0743453484,10
753305,182086,0743456173,10
753306,182086,0758205694,10
753310,182086,0804120021,10
753311,182086,0821750348,10
753313,182086,0821754149,10
753314,182086,0821759981,10
753315,182086,082176277X,10
753318,182086,0821767607,10
753321,182086,0821771043,10
753322,182086,0821773445,10
753323,182086,0821773836,10
753324,182086,0821774514,10
753328,182086,0843948884,10
753329,182086,0843949864,10
753331,182086,1551662906,10
753334,182086,1551666618,10
753337,182086,1551667916,10
753339,182086,1551668858,10
753342,182086,1551669374,10
753343,182086,1551669390,10
753344,182086,1551669501,10
753345,182086,1551669552,10
753346,182086,1557732027,10
753348,182086,1854877151,10
759629,183958,0000000000000,8
759630,183958,0006365744,8
759631,183958,000637803X,8
759632,183958,0006388205,7
759633,183958,0006546684,8
759634,183958,0006550681,8
759635,183958,0007107218,8
759636,183958,0007119070,10
759637,183958,0041490517,7
759638,183958,0043000991,7
759639,183958,0048240141,10
759640,183958,0060166789,8
759641,183958,0060972289,8
759642,183958,0060988320,7
759643,183958,006101222X,7
759645,183958,0091432510,9
759646,183958,0091837367,8
759647,183958,0091842050,10
759650,183958,0099410869,7
759651,183958,0099440784,9
759652,183958,0099610701,8
759654,183958,0099747200,8
759655,183958,009975181X,10
759656,183958,0140122044,8
759657,183958,0140134328,7
759658,183958,0140137947,7
759659,183958,01402.31226,8
759660,183958,0140218327,10
759661,183958,0140585753,8
759662,183958,0192632086,5
759663,183958,0195084160,7
759664,183958,0207152667,7
759665,183958,0207186006,8
759666,183958,0241133122,9
759667,183958,0285632736,10
759668,183958,0297766457,8
759669,183958,0297783815,8
759670,183958,0304328510,8
759671,183958,0312050631,9
759672,183958,0312191944,7
759673,183958,0316902985,8
759674,183958,0330282549,8
759675,183958,0330296671,9
759676,183958,0340268832,7
759677,183958,0340393114,7
759678,183958,0340547421,8
759679,183958,0340771232,8
759680,183958,0340821965,4
759681,183958,0345286898,7
759683,183958,0345361431,7
759684,183958,0380776057,8
759685,183958,0385145675,10
759686,183958,0385605021,7
759687,183958,0394748816,8
759688,183958,0399128565,8
759689,183958,0415014123,7
759690,183958,0415119855,9
759691,183958,0415136490,7
759692,183958,0417027001,7
759693,183958,0446392170,6
759694,183958,0450414396,7
759695,183958,0452263883,9
759696,183958,0452269997,9
759697,183958,0452276616,8
759698,183958,0553348981,8
759700,183958,0586046445,8
759701,183958,0586069224,6
759702,183958,0593051521,8
759703,183958,0670040320,8
759704,183958,0670041136X,10
759705,183958,0670800678,8
759706,183958,0670851531,8
759707,183958,0670873608,8
759708,183958,0670888931,7
759709,183958,0670894249,8
759710,183958,0671818910,5
759711,183958,0671827685,8
759712,183958,0700701419,7
759713,183958,0701129069,7
759714,183958,0701139331,8
759717,183958,0702219487,9
759719,183958,0702231886,8
759720,183958,0702232106,6
759721,183958,0704338416,8
759722,183958,0704338505,9
759723,183958,0704339056,8
759724,183958,0704339129,5
759725,183958,0704339358,9
759726,183958,0704340038,7
759727,183958,0704340070,7
759728,183958,0704341085,8
759729,183958,0712600299,10
759730,183958,0712651187,8
759731,183958,0712654372,10
759732,183958,0712657479,8
759733,183958,0712670432,10
759734,183958,0712674306,10
759735,183958,0717130932,8
759736,183958,0718121392,7
759737,183958,0719549558,8
759738,183958,072071530X,8
759739,183958,0731810929,9
759742,183958,0733604021.,8
759743,183958,0733613438,10
759744,183958,0733614507,6
759746,183958,0747502862,5
759747,183958,0747560420,10
759748,183958,0749305258,10
759749,183958,0749911476,7
759750,183958,0749913770,7
759751,183958,074991422X,10
759752,183958,0751530743,6
759753,183958,0767900383,9
759754,183958,0826457207,10
759755,183958,0834803917,9
759756,183958,0850307295,8
759757,183958,0852072481,10
759758,183958,0855508361,9
759759,183958,0855614323,7
759760,183958,0855642637,7
759762,183958,0860688690,9
759763,183958,0861710851,10
759764,183958,0861710975,10
759765,183958,0868065153,8
759766,183958,0868616656,8
759767,183958,0868619221,8
759768,183958,086914345X,8
759769,183958,0871131633,9
759770,183958,0874772621,8
759771,183958,0875420222,5
759772,183958,0875421180,7
759773,183958,0875427596,7
759774,183958,0877730741,10
759775,183958,0895940515,9
759777,183958,0899195199,8
759778,183958,0904766667,9
759779,183958,0930044177,8
759780,183958,0930044282,5
759781,183958,0930044312,5
759782,183958,0930436059,5
759783,183958,0933216777,9
759784,183958,0939266199,10
759785,183958,0942104005,8
759786,183958,0949206318,9
759787,183958,095889731X,7
759788,183958,1559390077,10
759789,183958,1562800264,8
759790,183958,156280054X,8
759791,183958,1570620520,10
759792,183958,1570621403,8
759793,183958,1570624682,10
759794,183958,1570625743,10
759795,183958,1582700133,10
759798,183958,1740099869,10
759799,183958,174114065X,8
759800,183958,1741142121,7
759801,183958,1841156590,8
759803,183958,1855384272,8
759804,183958,1857023234,9
759807,183958,1862047235,9
759808,183958,1863593195,8
759809,183958,1863715940,8
759810,183958,186395371X,9
759811,183958,1864486961,8
759812,183958,1870845021,8
759813,183958,1874166188,9
759814,183958,1875243127,9
759815,183958,1875847944,8
759817,183958,1899579125,10
759891,183995,002097292X,9
759892,183995,002542730X,10
759894,183995,0030085373,8
759895,183995,0030149010,10
759898,183995,0060154098,7
759899,183995,0060154969,8
759900,183995,0060177624,8
759901,183995,0060392452,10
759902,183995,0060664835,10
759904,183995,0060906111,5
759907,183995,0060916389,10
759909,183995,0060965207,10
759910,183995,0060969350,10
759911,183995,0061002755,9
759912,183995,0061009547,7
759913,183995,0062507028,7
759914,183995,0062507699,8
759915,183995,0062512935,5
759917,183995,0062553968,9
759918,183995,0062554220,6
759920,183995,0062554727,9
759922,183995,0131894404,10
759929,183995,0140465340,8
759938,183995,0312022514,8
759939,183995,0312077173,10
759946,183995,0312887108,9
759947,183995,0312965540,7
759949,183995,0316666009,8
759955,183995,0345329201,10
759957,183995,0345334930,9
759958,183995,0345335457,5
759959,183995,0345335511,8
759960,183995,0345335651,8
759963,183995,0345340418,8
759971,183995,0345380371,5
759972,183995,034540727X,8
759973,183995,0345409876,5
759975,183995,0345431693,10
759978,183995,0373107684,5
759979,183995,0373111207,5
759981,183995,0373120060,7
759989,183995,0380016699,10
759990,183995,0380449099,10
759991,183995,0380570009,10
759995,183995,0380711508,8
759997,183995,0380799006,10
760001,183995,0385183534,5
760006,183995,0385484518,10
760008,183995,0393022498,9
760010,183995,0394515315,9
760011,183995,0394523296,8
760013,183995,0394724550,10
760016,183995,0395677459,8
760018,183995,0396068812,8
760019,183995,0399140913,9
760022,183995,0399145702,6
760023,183995,0399146008,8
760025,183995,0399147195,10
760030,183995,0425068064,10
760033,183995,0425098478,7
760038,183995,0425157474,9
760043,183995,0440224705,5
760047,183995,044040357X,9
760048,183995,0440508649,10
760051,183995,0446313106,10
760052,183995,0446314188,10
760053,183995,0446315060,5
760056,183995,0446386405,10
760058,183995,044651652X,7
760059,183995,0446517895,9
760064,183995,0446673722,9
760065,183995,0446676160,10
760069,183995,0449000265,8
760071,183995,0449141349,10
760072,183995,0449200248,9
760073,183995,0449206211,7
760076,183995,0449219399,7
760077,183995,0449221490,10
760078,183995,0449222454,9
760083,183995,0451181425,9
760085,183995,0452267587,10
760087,183995,0452276403,5
760088,183995,0452281326,8
760089,183995,0452283299,10
760094,183995,0515095087,10
760095,183995,0516048546,8
760098,183995,0517546000,8
760109,183995,0553099558,10
760114,183995,0553210793,8
760117,183995,0553270664,8
760119,183995,0553279912,10
760120,183995,0553282166,5
760121,183995,0553284789,10
760122,183995,0553289586,8
760124,183995,0553483102,9
760126,183995,0553573616,10
760127,183995,055358264X,5
760129,183995,0590406426,7
760130,183995,0590431714,10
760132,183995,0590440489,10
760134,183995,0590448730,9
760135,183995,0590448862,10
760141,183995,0600603046,8
760142,183995,0609801945,9
760145,183995,0670821128,8
760147,183995,067084487X,8
760149,183995,0671434624,8
760151,183995,0671447300,6
760153,183995,0671501283,10
760154,183995,0671509357,8
760155,183995,0671552228,10
760159,183995,0671663984,8
760162,183995,0671726714,10
760170,183995,0679025561,10
760173,183995,0679731199,5
760175,183995,0679737774,8
760176,183995,0679754911,5
760177,183995,0679803580,9
760179,183995,0681012315,8
760180,183995,0681406968,9
760181,183995,0681411821,9
760182,183995,0684179105,5
760185,183995,0684856263,5
760193,183995,0690650027,7
760194,183995,069400426X,10
760198,183995,0743202694,8
760201,183995,076110609X,7
760202,183995,0761108335,9
760203,183995,0761111506,10
760210,183995,0786861347,10
760213,183995,0786889020,10
760215,183995,0789706210,5
760216,183995,0792271807,10
760219,183995,0802756980,9
760220,183995,0802773397,4
760226,183995,0805016457,9
760228,183995,0809119137,5
760231,183995,0809246287,10
760233,183995,0812521641,8
760246,183995,0836207076,10
760247,183995,0836218450,10
760248,183995,0836228804,10
760250,183995,0836280067,5
760251,183995,0840791135,5
760252,183995,0842302638,7
760253,183995,0843108819,10
760255,183995,0843137827,10
760257,183995,0850212316,5
760258,183995,0866835040,8
760259,183995,086683575X,8
760260,183995,0870292552,8
760261,183995,08747706298,10
760262,183995,0875461468,5
760264,183995,087773934X,9
760267,183995,0879102926,8
760269,183995,0879722258,9
760271,183995,0882477072,5
760276,183995,0886876591,5
760281,183995,0894803700,10
760282,183995,0894808079,6
760283,183995,0894861212,9
760284,183995,0894862030,8
760294,183995,0896730344,10
760296,183995,0898150329,10
760297,183995,0910034214,10
760298,183995,0912769130,7
760300,183995,0914629034,7
760301,183995,0916856011,10
760302,183995,0916856054,8
760306,183995,0931089956,9
760307,183995,0931432898,8
760308,183995,0931845688,7
760309,183995,0932194400,8
760310,183995,0932194532,9
760311,183995,0932592104,10
760312,183995,0932620361,8
760314,183995,0936663065,8
760317,183995,0937611662,9
760319,183995,0941678091,10
760320,183995,0942103068,7
760322,183995,0960989803,10
760323,183995,0960989862,10
760324,183995,0960989870,8
760326,183995,0962203637,9
760327,183995,0963994603,8
760328,183995,0965492605,10
760329,183995,0967231434,10
760332,183995,1558532765,10
760333,183995,1558702717,7
760334,183995,155874052X,5
760336,183995,1558745017,7
760339,183995,1562452282,10
760340,183995,1562829793,9
760342,183995,1562922653,5
760346,183995,1567314473,8
760347,183995,1568387385,10
760348,183995,156895901X,6
760350,183995,1578660831,10
760352,183995,1583200002,10
760354,183995,1855940183,9
760355,183995,1856978087,10
760356,183995,1864501065,9
760358,183995,1883013151,10
760359,183995,1885203543,8
760361,183995,1891620932,5
764761,185233,0026890712,5
764762,185233,0028603923,5
764766,185233,0028624491,5
764768,185233,0028981294,7
764770,185233,002898238X,5
764779,185233,006020186X,5
764780,185233,0060205989,5
764781,185233,006021273X,5
764782,185233,0060213264,5
764783,185233,0060213531,5
764787,185233,0060228881,5
764791,185233,0060243090,5
764792,185233,0060250615,5
764795,185233,0060265604,5
764796,185233,0060269855,5
764798,185233,0060391782,7
764799,185233,0060392665,5
764807,185233,0060910879,5
764809,185233,006092991X,7
764816,185233,006101351X,9
764832,185233,0061099813,8
764833,185233,006273248X,5
764836,185233,0064401707,5
764838,185233,0064403572,5
764843,185233,0064430871,5
764845,185233,0064440028,5
764846,185233,0064440214,5
764847,185233,006444046X,5
764848,185233,0064441075,5
764851,185233,0064450201,5
764854,185233,0070064520,5
764856,185233,0070241961,5
764858,185233,0071381392,5
764860,185233,0133547957,5
764862,185233,0137551576,5
764869,185233,0140361219,5
764870,185233,0140361227,5
764871,185233,0140361235,5
764872,185233,0140361243,5
764876,185233,0140382658,5
764877,185233,014038426X,5
764879,185233,0140502076,5
764881,185233,0140502408,5
764882,185233,0140502610,5
764883,185233,0140507280,5
764884,185233,0140542426,5
764885,185233,0140546235,5
764886,185233,0140552820,5
764888,185233,0141001615,5
764901,185233,0307000699,5
764903,185233,0307000826,5
764904,185233,0307001008,5
764905,185233,0307001040,5
764906,185233,0307001059,5
764907,185233,030700113X,5
764908,185233,0307001148,5
764909,185233,0307001210,5
764910,185233,0307001229,5
764913,185233,0307001393,5
764914,185233,0307001431,5
764919,185233,0307004511,5
764920,185233,0307004562,5
764922,185233,0307006468,5
764923,185233,030701021X,5
764924,185233,030701035X,5
764925,185233,0307010368,9
764926,185233,0307010376,5
764927,185233,0307010619,5
764928,185233,0307010856,9
764929,185233,0307020002,5
764931,185233,030702007X,5
764932,185233,0307020223,5
764933,185233,030702024X,5
764935,185233,0307020711,5
764937,185233,0307021106,5
764938,185233,0307021459,5
764939,185233,0307021491,5
764940,185233,0307021688,5
764941,185233,0307021696,5
764942,185233,0307030253,5
764943,185233,0307030717,5
764946,185233,0307060802,5
764947,185233,0307070034,5
764948,185233,0307070050,5
764949,185233,0307070530,5
764950,185233,0307070603,5
764951,185233,0307098222,5
764953,185233,0307100146,5
764954,185233,0307100561,5
764959,185233,030710169X,5
764963,185233,0307103439,6
764964,185233,0307105547,5
764967,185233,0307115321,5
764968,185233,0307115399,5
764969,185233,0307115410,5
764970,185233,0307116646,5
764971,185233,0307117103,5
764972,185233,0307117154,5
764973,185233,0307117235,5
764974,185233,0307117308,5
764975,185233,0307117316,5
764976,185233,0307117324,5
764977,185233,0307117960,5
764978,185233,0307118266,5
764979,185233,0307118355,5
764980,185233,0307118398,5
764982,185233,0307118452,5
764983,185233,030711869X,5
764984,185233,030711886X,5
764985,185233,0307119122,5
764986,185233,0307119351,5
764987,185233,0307119386,5
764988,185233,0307119394,5
764989,185233,0307119408,5
764990,185233,0307119416,5
764991,185233,0307119424,5
764992,185233,0307119432,5
764993,185233,0307119475,5
764995,185233,0307119726,5
764996,185233,0307119750,5
764997,185233,0307119793,5
765002,185233,0307123200,5
765004,185233,0307123480,5
765006,185233,0307125556,5
765007,185233,0307125564,5
765009,185233,0307126285,5
765010,185233,030712634X,5
765011,185233,0307126358,5
765012,185233,0307126366,5
765013,185233,0307126374,5
765014,185233,0307126455,5
765015,185233,0307126900,5
765017,185233,030712763X,5
765018,185233,0307127664,5
765020,185233,0307128202,5
765021,185233,0307128431,5
765024,185233,0307129330,5
765025,185233,0307129640,5
765026,185233,030712973X,5
765029,185233,0307130673,5
765030,185233,030713069X,5
765032,185233,0307131734,5
765033,185233,0307132005,5
765034,185233,0307141675,5
765036,185233,030717784X,5
765039,185233,0307233014,5
765040,185233,0307233022,5
765041,185233,0307262049,5
765043,185233,0307301206,5
765044,185233,0307301222,5
765047,185233,0307301443,5
765048,185233,0307301907,5
765049,185233,0307302008,5
765050,185233,0307302024,8
765052,185233,0307302067,5
765053,185233,0307302113,5
765054,185233,0307302644,5
765056,185233,0307302822,5
765057,185233,0307302970,5
765058,185233,030759873X,5
765060,185233,0307623467,5
765063,185233,0307681300,5
765065,185233,0307711455,5
765066,185233,0307740269,5
765067,185233,0307748103,5
765068,185233,0307987655,5
765069,185233,0307987868,5
765070,185233,0307987981,5
765071,185233,0307988082,5
765073,185233,0307988759,5
765089,185233,0312924585,8
765116,185233,0316107387,5
765117,185233,0316139750,5
765118,185233,0316177571,5
765119,185233,0316358983,5
765134,185233,0345297709,5
765138,185233,034530456X,5
765141,185233,0345313860,5
765142,185233,0345330455,5
765147,185233,0345337662,5
765150,185233,0345340426,5
765158,185233,0345368355,5
765160,185233,0345368959,5
765164,185233,0345370775,9
765165,185233,0345373685,5
765167,185233,034538475X,5
765169,185233,0345386132,7
765173,185233,0345397819,5
765176,185233,0345404319,7
765180,185233,0345418190,5
765186,185233,0345434250,5
765188,185233,034544282,9
765226,185233,0373224826,5
765284,185233,0373711328,5
765310,185233,0375401598,5
765311,185233,0375401601,5
765314,185233,0375504397,5
765329,185233,0380702754,5
765330,185233,0380703882,7
765331,185233,0380706105,5
765332,185233,0380711028,5
765356,185233,0380780488,5
765362,185233,0380803305,8
765367,185233,038087718X,5
765368,185233,0380879735,5
765369,185233,0380898624,5
765371,185233,0385007515,5
765372,185233,0385086954,5
765373,185233,0385121679,5
765374,185233,0385129912,5
765375,185233,0385182449,5
765376,185233,0385199570,5
765390,185233,038533446X,6
765400,185233,0394588746,5
765404,185233,039480029X,5
765405,185233,039480564X,5
765406,185233,0394805666,5
765407,185233,0394825225,5
765409,185233,0394826655,5
765411,185233,0394827074,5
765412,185233,0394829085,5
765413,185233,0394829123,5
765415,185233,039483013X,5
765418,185233,0394839102,5
765421,185233,0394853938,5
765422,185233,0394854438,5
765423,185233,0394856163,5
765424,185233,039486056X,5
765425,185233,0394862953,5
765430,185233,039487045X,5
765432,185233,0394871804,5
765434,185233,0394873335,5
765435,185233,0394873351,5
765436,185233,039487336X,5
765437,185233,0394879740,5
765439,185233,0394881788,5
765440,185233,0394890566,5
765442,185233,0394891341,5
765445,185233,0394893301,5
765446,185233,0394896955,5
765450,185233,0394900294,5
765452,185233,0394910761,5
765453,185233,0394929977,5
765454,185233,0394942558,5
765455,185233,0394943198,5
765456,185233,0394943961,5
765457,185233,0394946251,5
765458,185233,039494836X,5
765460,185233,0394992172,5
765461,185233,0395169658,5
765462,185233,0395264626,5
765463,185233,0395319366,5
765464,185233,039541668X,5
765465,185233,039552590X,5
765466,185233,0395588014,5
765467,185233,0395633133,5
765470,185233,0399128166,5
765471,185233,039913039X,5
765472,185233,0399133143,5
765492,185233,0399227741,5
765493,185233,039923036X,5
765494,185233,0399231587,5
765495,185233,0399232478,5
765496,185233,0399611703,5
765499,185233,0425081818,5
765518,185233,0425123448,5
765526,185233,0425141209,5
765557,185233,0425172546,5
765578,185233,043904555X,5
765579,185233,0439061644,5
765587,185233,0439158494,5
765588,185233,0439162963,5
765589,185233,0439179580,5
765590,185233,0439188733,5
765595,185233,043922005X,5
765598,185233,0439333970,5
765600,185233,043935806X,10
765635,185233,0440198577,5
765676,185233,0440406234,5
765677,185233,044040746X,5
765680,185233,044040908X,5
765681,185233,0440409233,5
765682,185233,0440410282,5
765683,185233,0440411238,5
765684,185233,0440412021,5
765686,185233,0440422256,5
765688,185233,0440440629,5
765693,185233,0440596114,5
765703,185233,0446323616,5
765705,185233,0446350648,5
765723,185233,0446520802,7
765745,185233,0446607657,5
765783,185233,044819077X,5
765784,185233,0448190788,5
765786,185233,044840463X,5
765787,185233,0448405202,5
765812,185233,0449236528,5
765813,185233,0449901815,5
765817,185233,0451122291,5
765819,185233,0451124685,5
765820,185233,0451128028,5
765823,185233,0451131312,5
765825,185233,0451137965,5
765829,185233,0451151224,5
765846,185233,0451169530,10
765850,185233,0451173317,5
765858,185233,0451190521,9
765860,185233,0451190556,9
765862,185233,0451190572,9
765896,185233,0452262143,5
765897,185233,0452266556,5
765900,185233,0452278902,5
765902,185233,0452279178,5
765908,185233,0486228312,5
765923,185233,0515109908,5
765974,185233,051738809X,5
765975,185233,0517543699,5
